|   交易所   |      品种      |      合约      |开仓日期 |    投/保    |买/卖| 持仓量|    开仓价     |  昨结算  |     结算价     |  浮动盈亏  |  盯市盈亏 |   保证金   |       期权市值       |
|  Exchange  |     Product    |   Instrument   |Open Date|     S/H     | B/S |Positon|Pos. Open Price|Prev. Sttl|Settlement Price| Accum. P/L |  MTM P/L  |   Margin   | Market Value(Options)|
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      2|       3242.000|  3226.000|        3229.000|      260.00|     -60.00|     5166.40|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      2|       3242.000|  3226.000|        3229.000|      260.00|     -60.00|     5166.40|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      1|       3242.000|  3226.000|        3229.000|      130.00|     -30.00|     2583.20|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      1|       3242.000|  3226.000|        3229.000|      130.00|     -30.00|     2583.20|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      1|       3246.000|  3226.000|        3229.000|      170.00|     -30.00|     2583.20|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      1|       3250.000|  3226.000|        3229.000|      210.00|     -30.00|     2583.20|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      2|       3230.000|  3226.000|        3229.000|       20.00|     -60.00|     5166.40|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      1|       3230.000|  3226.000|        3229.000|       10.00|     -30.00|     2583.20|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      1|       3230.000|  3226.000|        3229.000|       10.00|     -30.00|     2583.20|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      1|       3230.000|  3226.000|        3229.000|       10.00|     -30.00|     2583.20|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      3|       3230.000|  3226.000|        3229.000|       30.00|     -90.00|     7749.60|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      2|       3230.000|  3226.000|        3229.000|       20.00|     -60.00|     5166.40|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      1|       3228.000|  3226.000|        3229.000|      -10.00|     -30.00|     2583.20|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      2|       3227.000|  3226.000|        3229.000|      -40.00|     -60.00|     5166.40|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180829|投           |   卖|      1|       3228.000|  3226.000|        3229.000|      -10.00|     -30.00|     2583.20|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180830|投           |   卖|      1|       3241.000|  3226.000|        3229.000|      120.00|     -30.00|     2583.20|                  0.00|
|   大商所   |   黄大豆2号    |     b1905      | 20180830|投           |   卖|      1|       3239.000|  3226.000|        3229.000|      100.00|     -30.00|     2583.20|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      1|       3576.000|  3460.000|        3437.000|    -1390.00|    -230.00|     7217.70|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |     10|       3576.000|  3460.000|        3437.000|   -13900.00|   -2300.00|    72177.00|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      1|       3574.000|  3460.000|        3437.000|    -1370.00|    -230.00|     7217.70|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      1|       3574.000|  3460.000|        3437.000|    -1370.00|    -230.00|     7217.70|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      2|       3575.000|  3460.000|        3437.000|    -2760.00|    -460.00|    14435.40|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      2|       3575.000|  3460.000|        3437.000|    -2760.00|    -460.00|    14435.40|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      5|       3575.000|  3460.000|        3437.000|    -6900.00|   -1150.00|    36088.50|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      5|       3575.000|  3460.000|        3437.000|    -6900.00|   -1150.00|    36088.50|                  0.00|
|   大商所   |      豆粕      |     m1811      | 20181012|投           |买   |      1|       3575.000|  3460.000|        3437.000|    -1380.00|    -230.00|     7217.70|                  0.00|
